NO,메시지내용,수신지역,등록일자,단계,재난유형
213021,"오늘 18시 부산지역 호우주의보 발표. 강풍을 동반한 많은 비가 예상되니 하천 산책로, 해안가 저지대 등 위험지역 접근자제와 안전사고에 유의 바랍니다.[부산시]",부산광역시 전체 ,2024/06/29 18:03:06,안전안내,호우
213022,"오늘 19:00 창원지역 호우주의보 발효. 내일까지 많은 비가 예상되오니, 산사태, 급경사지, 하천변 등 위험지역 접근 금지. 외부활동 자제 바랍니다. [창원시]","경상남도 창원시 의창구 ,경상남도 창원시 성산구 ,경상남도 창원시 마산합포구 ,경상남도 창원시 마산회원구 ,경상남도 창원시 진해구 ",2024/06/29 18:03:36,안전안내,호우
213023,"오늘 저녁부터 매우 강한 비가 예상되니, 산사태취약지역, 침수우려지역 등 위험지역 출입을 금하며, 위험징후 발견시 안전한 곳으로 대피하시기 바랍니다.[울진군]",경상북도 울진군 ,2024/06/29 18:04:39,안전안내,호우
213024,"대전지역에 많은호우가 예상되니, 하천변 산책자제, 둔치주차장 차량은 안전한 곳으로 이동대피, 계곡, 급경사지 등 위험지역에는 접근하지 마시기 바랍니다[대전광역시]",대전광역시 전체 ,2024/06/29 18:05:45,안전안내,호우
213025,산사태 위기경보 주의. 오늘 광주시 전역에 많은 비가 내릴 예정으로 산림 인접 주민들은 유사시 인근 대피소로 대피하여 주시기 바랍니다. [광주시],경기도 광주시 ,2024/06/29 18:08:03,안전안내,산사태
213026,"오늘 19시 호우주의보 발효 ▲하천산책로 통제완료 ▲계곡, 해안가 저지대 등 위험지역 접근금지 ▲호우, 강풍 대비 안전에 유의바랍니다.[기장군]",부산광역시 기장군 ,2024/06/29 18:08:33,안전안내,호우
213027,"호우주의보 발표(6.29.18:00) 내일까지 강풍 및 많은 비가 예상되니 동천변 저지대, 이기대 해안산책로 및 산사태 위험지역 출입을 자제 바랍니다[남구]",부산광역시 남구 ,2024/06/29 18:09:03,안전안내,호우
213028,"오늘 19:00 호우주의보가 발효되었습니다. 하천변, 급경사지, 저지대(반지하주택) 침수, 산사태 등 위험지역 접근 자제와 안전사고에 유의 바랍니다. [수원시]","경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",2024/06/29 18:09:33,안전안내,호우
213435,"현재 우리시에 폭염경보 발효중이오니 야외 활동(논,밭,작업장)자제, 충분한 수분섭취, 폭염안전수칙(물,그늘,휴식)지키기 등 안전에 유의하시기 바랍니다. [경산시]",경상북도 경산시 ,2024/07/06 11:32:55,안전안내,폭염
213436,"울산지역 폭염주의보 발효중. 충분한 휴식, 시원한 물 마시기, 야외활동 및 한낮 논밭작업 자제 등 안전에 유의바랍니다. [울산광역시]",울산광역시 전체 ,2024/07/06 11:35:34,안전안내,폭염
213521,"금일 오전중 시간당 10mm이상의 강한 비 예보. 계곡, 하천변, 급경사지, 산사태 우려지역 등 위험지역 접근금지 및 안전에 유의하시기 바랍니다  [김천시]",경상북도 김천시 ,2024/07/07 10:01:57,안전안내,호우
213522,"밤새 많은 비가 내려 산사태 발생이 우려되니 산림주변 야외활동 자제, 산림밖으로 대피, 산사태 예보발령 등을 확인하시고 위험요인 발견 시 신고 바랍니다.[음성군]",충청북도 음성군 ,2024/07/07 10:03:30,안전안내,산사태
213523,오늘 공주시 전역에 비가 내려 산사태 발생이 우려되므로 산림 주변 야외활동을 자제하시고 산에 있을 경우 산림 밖으로 피하시기 바랍니다. [공주시],충청남도 공주시 ,2024/07/07 10:06:25,안전안내,산사태
213524,"무더위가 지속되고 있습니다. 야외 활동을 자제하세요, 충분히 물을 마시고 그늘에서 휴식을 취하는 등 건강관리에 유의하세요. [성주군]",경상북도 성주군 ,2024/07/07 10:07:43,안전안내,폭염
213525,"오늘 문경시 산사태 주의보 발령. 산림주변 위험지역 접근 금지 및 유사시 대피장소(마을회관, 학교 등)나 안전지대로 반드시 대피하여 주시기 바랍니다. [문경시]",경상북도 문경시 ,2024/07/07 10:09:37,안전안내,산사태
213526,호우로 산사태 위험이 높으므로 산림 주변 야외활동을 자제하시고 대피명령 있을 시 산림과 떨어진 마을회관·학교 등 안전한 곳으로 대피하시기 바랍니다. [산림청],"경상북도 전체 ,충청남도 전체 ,충청북도 전체 ,세종특별자치시  ",2024/07/07 10:11:56,안전안내,산사태
213527,"관내 폭염주의보 발효 중, 야외활동 자제, 충분한 수분 보충, 무더위쉼터 이용, 폭염 안전수칙(물, 그늘, 휴식) 준수 등 안전에 유의 바랍니다. [합천군]",경상남도 합천군 ,2024/07/07 10:12:51,안전안내,폭염
213528,"비가 많이 올 것으로 예상합니다. 집 주변 배수로를 미리 정비하시고, 산간 계곡, 하천변 산책로 등 위험 지역 방문을 자제하세요. [금산군]",충청남도 금산군 ,2024/07/07 10:13:21,안전안내,호우
213697,금일 14시부터 영주댐 방류량 증가(최대 초당 47.3톤)로 하천수위 상승예상. 하천주변에 계신 경우 안전한 곳으로 이동해 주시기 바랍니다. [한국수자원공사],"경상북도 문경시 ,경상북도 상주시 ,경상북도 안동시 ,경상북도 영주시 ,경상북도 예천군 ",2024/07/08 11:00:15,안전안내,기타
211664,금일 09:44 삼괴동 507-3번지 일원 개농장에서 맹견 70여마리 탈출. 주민들은 해당지역 접근을 자제해주시고 안전한 장소로 즉시 대피하세요. [동구],"대전광역시 동구 낭월동,대전광역시 동구 구도동,대전광역시 동구 삼괴동,대전광역시 동구 상소동",2024/05/08 10:00:04,안전안내,기타
211690,"오늘 20:20 대구시 송현동 1977-9 상가건물에서 화재 발생. 차량은 건물 주변 도로를 우회하고, 인근 주민은 안전사고에 유의 하시기 바랍니다. [달서구]","대구광역시 달서구 상인동,대구광역시 달서구 송현동",2024/05/09 21:44:18,안전안내,화재
211851,"관악구 주민인 진선기씨(남,85세)를 찾습니다 -170cm,검정중절모,검정상하의,검정신발,귀가잘안들림
vo.la/tpYPH / ☎182 [서울경찰청]","서울특별시 관악구 ,서울특별시 동작구 ",2024/05/17 16:55:27,안전안내,기타
212002,"동대문구 주민인 성백재씨(남,32세)를 찾습니다-178cm,80kg,둥근얼굴,모자달린파란상의,검정바지,밝은운동화
vo.la/KBiKs / ☎112 [서울경찰청]",서울특별시 서대문구 ,2024/05/26 10:08:56,안전안내,기타
212154,"북부 수도사업소에 의하면 금일 16시경 국립재활원 인근 누수가 복구될 예정이었으나, 녹물제거 및 수질검사로 17시경 통수 지연 예정입니다.[강북구]",서울특별시 강북구 ,2024/06/01 16:00:42,안전안내,기타
212155,북부수도사업소에 의하면 국립재활원 인근 누수 복구 후 통수 시 녹물이 나올 수 있으니 물을 충분히 흘려보내고 사용하시기 바랍니다.[강북구],서울특별시 강북구 ,2024/06/01 16:07:24,안전안내,기타
212156,국립재활원 일대 누수 복구(최종) 북부수도사업소에 의하면 국립재활원 인근 급수재개.물 사용시 녹물이 나올 수 있으니 물을 흘려보내고 사용하시기 바랍니다.[강북구],서울특별시 강북구 ,2024/06/01 16:18:35,안전안내,기타
212158,"고양시에서 실종된 장연식씨(여,61세)를 찾습니다-155cm,65kg,파란색긴팔점퍼,베이지색바지,흰색운동화
vo.la/xUPoA / ☎112 [경기북부경찰청]","경기도 고양시 덕양구 ,경기도 고양시 일산동구 ,경기도 고양시 일산서구 ",2024/06/01 18:50:08,안전안내,기타
212280,"시흥시에서 실종된 이현구씨(남,88세)를 찾습니다-150cm,45kg,백발(대머리),흰색반팔카라티,체크무늬바지
vo.la/iZHCT/ ☎112 [경기남부경찰청]",경기도 시흥시 ,2024/06/09 09:58:07,안전안내,기타
212326,"남동구에서 실종된 정세문씨(남,69세)를 찾습니다-155cm,60kg,남색체크남방 추정,주황색큰로고검정모자
vo.la/HAZAO / ☎182 [인천경찰청]","인천광역시 미추홀구 ,인천광역시 남동구 ",2024/06/10 16:56:35,안전안내,기타
212646,"우리 군에 강한 바람과 함께 많은 비가 예상되오니 간판, 비닐하우스, 시설물 고정 등 예방조치와 위험지역 접근금지 등 안전에 유의하여 주시기 바랍니다. [진도군]",전라남도 진도군 ,2024/06/20 09:03:47,안전안내,강풍
212647,"높은 기온이 지속되고 있습니다. 낮 동안 야외활동 자제, 충분한 휴식 및 물 섭취 등 건강관리에 유의바랍니다. [양구군]",강원특별자치도 양구군 ,2024/06/20 09:13:56,안전안내,폭염
212723,호우예비특보 발효에 따라 온천천이07시30분부로 통제되었습니다.  온천천 출입을 자제하여 주시고 피해가 발생하지 않도록 안전에 유의 바랍니다.[금정구],부산광역시 금정구 ,2024/06/22 07:43:49,안전안내,호우
212788,"유성구에서 배회중인 신순임씨(여,94세)를 찾습니다-157cm,파랑긴팔블라우스,검정긴치마,흰운동화,검정가방,지팡이 vo.la/HEbNW/ ☎112 [대전경찰청]",대전광역시 유성구 ,2024/06/23 17:48:52,안전안내,기타
212807,"오늘 오후부터 저녁까지 천둥.번개, 우박을 동반한 시간당 10~20mm의 강한비가 내리는 곳이 있겠으니, 시설물 관리와 안전사고에 유의하시기 바랍니다.[경상북도]",경상북도 전체 ,2024/06/24 14:55:15,안전안내,호우
212831,"북한이 오물풍선을 다시 부양하고 있음. 시민들께서는 적재물 낙하에 주의하시고, 발견시 접촉금지 및 군부대(1338)나 경찰(112)에 신고 바랍니다.[울산광역시]",울산광역시 전체 ,2024/06/24 23:30:47,안전안내,기타
212873,"영도구에서 배회중인 손동열씨(남,44세)를 찾습니다-170cm,80kg,국방무늬상하의,신발을질질끌고다님 vo.la/ooEoe /☎182 [부산경찰청]","부산광역시 영도구 ,부산광역시 중구 ",2024/06/26 17:19:08,안전안내,기타
212889,"미추홀구 주안동 말라리아 환자 발생. 야외활동시 모기기피제 사용, 밝은색 긴 옷 착용으로 모기에 물리지 않도록 주의하세요(032-880-5337)[미추홀구보건소]",인천광역시 미추홀구 ,2024/06/27 10:56:32,안전안내,전염병
213698,"보령댐 초당 방류량 30톤→70톤으로 변경 예정(7.8.14:00~). 웅천천 수위 상승에 따른 위험지역 접근 자제, 사전조치 등 안전에 유의 바랍니다.[보령시]","충청남도 보령시 웅천읍,충청남도 보령시 주산면",2024/07/08 11:10:29,안전안내,호우
213699,"집중호우로 인해 현재 마을버스 전노선, 두루타 전노선이 일시 운행 중단되었음을 알려드립니다. [세종시청]",세종특별자치시  ,2024/07/08 11:13:03,안전안내,호우
213700,"금일 많은 비가 내려 장암면 합곡1리, 합곡2리, 합곡3리, 원문1리, 석동3리 세월교를 전면 차단하오니 차량은 우회하여 주시기 바랍니다.[부여군]",충청남도 부여군 ,2024/07/08 11:16:55,안전안내,호우
213701,"경찰은 노원구에서 배회중인 김진나씨(여, 34세)를 찾습니다 -153cm, 48kg, 왜소, 검정바지, 마스크착용 vo.la/aEtwX /☎182 [서울경찰청]",서울특별시 노원구 ,2024/07/08 11:19:44,안전안내,기타
213718,낙석발생 / 청산면 명티리 산37-9번지(군도1호선) / 14:00-17:00 교통 통제 중입니다. [옥천군],충청북도 옥천군 ,2024/07/08 14:03:11,안전안내,호우
213719,"양산시에서 목격된 박응조씨(남,64세)를 찾습니다-167cm,60kg,검정반팔티,검정긴바지,흰운동화,앞머리M자탈모
vo.la/nttxa /☎182 [경남경찰청]",경상남도 양산시 ,2024/07/08 14:05:06,안전안내,기타
213720,"오늘 13:40경 수도권 제2고속도로 문학IC에서 인천항 방향 1km 지점 낙하물 사고로 일부구간 혼잡함으로, 주변 도로로 우회바랍니다.[인천광역시]","인천광역시 미추홀구 ,인천광역시 남동구 ,인천광역시 연수구 ",2024/07/08 14:15:03,안전안내,교통사고
213775,"청양군 전 지역에 많은 비가 내리고 있습니다. 하천변, 산림 주변 등 접근을 자제하고, 위험징후 발견 시 즉시 안전한 곳으로 대피하시기 바랍니다. [청양군]",충청남도 청양군 ,2024/07/08 21:00:33,안전안내,호우
213776,현재 호우로 인하여 우성면 상서리 181-1 지하차도 (하나로마트 방면) 통행제한 하였으므로 시민분들께서는 안전에 유의하시기 바랍니다. [공주시],충청남도 공주시 ,2024/07/08 21:10:28,안전안내,호우
213777,"오늘 21:10 신양천 예산군(서계양교)지점 홍수주의보. 피해에 대비 바랍니다. 내 위치, 침수우려지역 확인 vo.la/GZqyV [금강홍수통제소]","충청남도 예산군 ,충청남도 청양군 ",2024/07/08 21:12:44,안전안내,홍수
213778,오늘21시30분 봉화군전역 호우주의보 발령. 어제부터 내린비로 하천범람 및 산사태위험이 있으니 위험징후 발견 시 신속히 대피하여 주시기바랍니다.[봉화군],경상북도 봉화군 ,2024/07/08 21:14:53,안전안내,호우
213779,"장호원읍, 설성면 일원 시간당 강우량이 30mm이상 집중되오니 저지대 침수우려지역, 하천변, 산사태취약지역 접근자제 등  안전에 유의하시기 바랍니다.[이천시]","경기도 이천시 장호원읍,경기도 이천시 설성면,경기도 이천시 율면",2024/07/08 21:16:20,안전안내,호우
213780,"복수면 신대리 낙석으로 인해 이단도로(양방향) 일시 교통 통제중이오니, 우회하시기 바랍니다. [금산군]",충청남도 금산군 ,2024/07/08 21:17:56,안전안내,호우
